account_code,description,reference,remarks,credit,debit,posting_date
701000,VIR RECU SA INDUSTRIE NORD,,VIR SEPA NPY:SA INDUSTRIE NORD<br />LIB:VENTE PRODUITS FINIS FAC2024765,800.00,0,2025-02-05
275000,VIR SEPA SA LEFEVRE,,,0,1585.60,2025-04-30
691000,VIR SEPA DGFIP IS,,,0,30400.00,2025-06-19
625100,CB SARL GAUTIER,,,0,424.07,2025-12-30
445660,CB SARL GAUTIER,,,0,84.81,2025-12-30
601100,CB MAIF,,,0,2470.27,2025-02-17
445660,CB MAIF,,,0,494.06,2025-02-17
401001,PRLV SEPA EURL GAUTHIER LOGISTIQ,REF904741,,0,1123.60,2025-02-28
641100,VIR SEPA SALAIRE JUIN,,VIR SEPA<br />LIB:CONGES PAYES JUIN 2025,0,1532.85,2025-06-26
411001,VIR RECU SCI HENRY SECURITE,,,46350.00,0,2024-07-30
401001,VIR SEPA EURL GAUTHIER LOGISTIQU,,,0,5000.00,2025-07-26
404000,VIR SEPA SAS FAURE,,,0,31956.55,2024-10-04
645000,PRELEVEMENT SEPA URSSAF,,,0,3250.00,2024-12-13
512000,VIR RECU SAS MOREAU,,,29917.86,0,2024-11-21
401001,VIREMENT SEPA EURL GAUTHIER LOGI,,,0,4359.60,2024-10-27
641000,VIREMENT SEPA SALAIRE JUILLET,REF416298,,0,1300.00,2025-07-27
411001,VIR RECU SCI HENRY SECURITE,,,29150.00,0,2025-07-29
512000,REMISE CHEQUE,,,15633.55,0,2025-10-30
401004,VIR SAS GARCIA INDUSTRIE,,,0,10707.05,2025-01-28
627000,PRLVT SEPA BOUYGUS TELECOM,,PRLV SEPA NBE:BOUYGUES TELECOM<br />LIB:ABONNEMENT INTERNET,0,46.62,2025-07-08
627000,PRLV SEPA OVH SAS,,,0,318.31,2025-12-20
419000,VIR RECU SAS LOGISTIQUE PRO,,VIR SEPA NPY:SAS LOGISTIQUE PRO<br />LIB:ACOMPTE CLIENT,8800.00,0,2024-11-12
411002,VIR RECU SA GARNIER TRANSPORTS,,,19356.65,0,2025-03-31
641000,VIREMENT SEPA SALAIRE JANVIER,,,0,3548.18,2025-01-29
613200,PRLV SEPA SARL BONNET,,,0,3416.67,2024-05-03
445660,PRLV SEPA SARL BONNET,,,0,683.33,2024-05-03
706000,VIREMENT RECU SA GROUPE LEGRAND,,,4408.57,0,2024-12-26
708000,VIREMENT RECU SARL COMMERCE DU S,,,1479.74,0,2025-06-12
213100,VIR SEPA SA GROUPE LEGRAND,,,0,12103.99,2025-07-31
411010,VIR RECU SAS LEGRAND CONSEIL,REF191626,,28300.00,0,2024-02-04
613200,PRLV SEPA EURL MERCIER,,,0,2281.47,2024-06-03
445660,PRLV SEPA EURL MERCIER,,,0,456.30,2024-06-03
706000,VIR RECU EURL DESIGN STUDIO,,,19641.29,0,2024-12-27
631000,PRELEVEMENT SEPA DGFIP,REF348734,PRLV SEPA NBE:DGFIP<br />LIB:FORMATION CONTINUE 2024,0,1553.72,2024-03-25
213100,VIR SEPA SARL PETIT,,,0,113843.85,2024-11-13
623000,CARTE ENGIE,,CB ENGIE<br />LIB:PUBLICITE ANNONCES,0,833.33,2024-11-29
445660,CARTE ENGIE,,CB ENGIE<br />LIB:PUBLICITE ANNONCES,0,166.67,2024-11-29
261000,VIR SEPA SARL ANDRE,REF745179,,0,45275.68,2025-03-30
486000,CHARGE CONSTATEE AVANCE,,LIB:CHARGE CONSTATEE D AVANCE DECEMBRE 2025,0,7662.43,2025-12-20
486000,CHARGE CONSTATEE AVANCE,,,0,7869.35,2024-12-21
606100,CB MACIF,,CB MACIF<br />LIB:FOURNITURES NON STOCKABLES,0,5.32,2024-01-19
445660,CB MACIF,,CB MACIF<br />LIB:FOURNITURES NON STOCKABLES,0,1.06,2024-01-19
411001,VIREMENT RECU SCI HENRY SECURITE,,,37268.69,0,2024-11-30
512000,FRAIS BANCAIRES,,,0,178.53,2024-01-17
606100,CARTE SA FOURNIER,,CB SA FOURNIER<br />LIB:FOURNITURES NON STOCKABLES,0,124.59,2025-09-21
445660,CARTE SA FOURNIER,,CB SA FOURNIER<br />LIB:FOURNITURES NON STOCKABLES,0,24.92,2025-09-21
411006,VIR RECU SARL LEFEVRE CONSEIL,,VIR SEPA NPY:SARL LEFEVRE CONSEIL IBE:FR9254472416792007230350052 BIC:BNPAFRPP PDO:FR<br />LIB:REGLEMENT CLIENT FAC2024479,6335.68,0,2024-09-02
614000,PRLV SEPA SAS LAMBERT,REF795983,,0,1666.67,2024-01-22
445660,PRLV SEPA SAS LAMBERT,REF795983,,0,333.33,2024-01-22
411001,VIREMENT RECU SCI HENRY SECURITE,REF382955,,9000.00,0,2025-11-03
411002,VIR RECU SA GARNIER TRANSPORTS,,VIR SEPA NPY:SA GARNIER TRANSPORTS IBE:BE48861929000308 BIC:GEBABEBB PDO:BE<br />LIB:REGLEMENT CLIENT FAC2024669,20850.00,0,2025-02-22
641000,VIR SALAIREAOUT,,,0,2605.51,2025-08-25
486000,CHARGE CONSTATEE AVANCE,,LIB:CHARGE CONSTATEE D AVANCE DECEMBRE 2024,0,3691.16,2024-12-30
631000,PRLV SEPA DGFIP,REF681252,,0,2185.83,2024-05-28
604000,CB SARL CONSULTANT RH,,,0,7208.33,2025-10-30
445660,CB SARL CONSULTANT RH,,,0,1441.67,2025-10-30
401003,PRLVT SEPA SARL GIRARD SECURITE,,,0,1412.93,2025-01-21
641000,VIR SEPA SALAIRE JUILLET,,VIR SEPA<br />LIB:REMUNERATION JUILLET,0,2749.46,2025-07-25
641000,VIR SEPA SALAIRE FEVRIER,,,0,4336.21,2024-02-28
641000,VIREMENT SEPA SALAIRE DECEMBRE,,VIR SEPA<br />LIB:REMUNERATION DECEMBRE,0,3098.90,2024-12-29
486000,CHARGE CONSTATEE AVANCE,,,0,6298.09,2024-12-28
606100,CB SAS MOREAU,REF724616,CB SAS MOREAU<br />LIB:FOURNITURES NON STOCKABLES,0,232.87,2024-01-26
445660,CB SAS MOREAU,REF724616,CB SAS MOREAU<br />LIB:FOURNITURES NON STOCKABLES,0,46.58,2024-01-26
706000,VIREMENT RECU SA GROUPE LEGRAND,,VIR SEPA NPY:SA GROUPE LEGRAND<br />LIB:HONORAIRES FEVRIER,4747.35,0,2025-02-02
621000,PRLV SEPA EURL MERCIER,,PRLV SEPA NBE:EURL MERCIER<br />LIB:PERSONNEL INTERIMAIRE,0,6197.69,2025-11-28
445660,PRLV SEPA EURL MERCIER,,PRLV SEPA NBE:EURL MERCIER<br />LIB:PERSONNEL INTERIMAIRE,0,1239.54,2025-11-28
411001,VIR RECU SCI HENRY SECURITE,,,27434.18,0,2025-02-08
627000,PRELEVEMENT SEPA ORANGE SA,REF938072,,0,59.77,2025-06-26
401001,VIR EURL GAUTHIER LOGISTIQUE,REF504130,,0,8256.67,2025-05-30
708000,VIR RECU SARL TRANSPORT EXPRESS,,,3800.00,0,2024-11-30
411004,VIR RECU SA NOEL IMPIMERIE,,VIR SEPA NPY:SA NOEL IMPRIMERIE IBE:FR8129201921818324290922311 BIC:SOGEFRPP PDO:FR<br />LIB:REGLEMENT CLIENT FAC2024578,4215.38,0,2024-06-09
530000,RETRAIT CAISSE,,,0,409.65,2024-04-19
401005,PRLV SEPA SCI GUERIN IMPRIMERIE,,,0,1079.18,2024-07-16
601100,PAIEMENT CB SA GROUPE LEGRAND,,CB SA GROUPE LEGRAND FACT:FAC2025985<br />LIB:ACHAT FOURNITURES,0,833.33,2025-02-28
445660,PAIEMENT CB SA GROUPE LEGRAND,,CB SA GROUPE LEGRAND FACT:FAC2025985<br />LIB:ACHAT FOURNITURES,0,166.67,2025-02-28
601100,CARTE MAIF,,CB MAIF<br />LIB:ACHAT MARCHANDISES,0,1333.33,2025-12-01
445660,CARTE MAIF,,CB MAIF<br />LIB:ACHAT MARCHANDISES,0,266.67,2025-12-01
621000,PRLV SEPA SAS DUPONT,,,0,7165.98,2025-04-27
445660,PRLV SEPA SAS DUPONT,,,0,1433.20,2025-04-27
411003,VIR RECU SARL GIRARD BTP,,VIR SEPA NPY:SARL GIRARD BTP IBE:FR6565717087582511379734835 BIC:AGRIFRPP PDO:FR<br />LIB:REGLEMENT CLIENT FAC2024229,11719.12,0,2025-07-04
641000,VIREMENT SEPA SALAIRE JANVIER,,,0,3568.89,2025-01-29
606100,PRLV SEPA SA FOURNIER,,,0,261.62,2024-09-14
445660,PRLV SEPA SA FOURNIER,,,0,52.32,2024-09-14
401001,PRELEVEMENT SEPA EURL GAUTHIER L,,,0,7200.00,2024-09-26
645000,PRLV SEPA URSSAF,,PRLV SEPA NBE:URSSAF<br />LIB:COTISATIONS PATRONALES T1 2024,0,16431.67,2024-03-07
431000,PRLV EPA URSSAF,,,0,6858.53,2024-01-08
401007,PRELEVEMENT SEPA SAS MASSON CONS,,,0,988.82,2024-08-19
213100,VIREMENT SEPA SARL PETIT,,,0,43630.10,2025-06-08
401007,PRELEVEMENT SEPA SAS MASSON CONS,,,0,1801.66,2024-09-25
707000,VIR RECU SAS DIGITAL SERVICES,,,12451.60,0,2025-08-31
411001,VIREMENT RECU SCI HENRY SECURITE,REF951327,VIR SEPA NPY:SCI HENRY SECURITE IBE:DE79571492966369656769 BIC:DEUTDEFF PDO:DE RCN:FAC2025407<br />LIB:REGLEMENT FACTURE FAC2025407,22852.30,0,2025-03-11
411001,VIR RECU SCI HENRY SECURITE,,,23971.42,0,2024-08-20
401004,VIR SAS GARCIA INDUSTRIE,,,0,8000.00,2025-01-25
661000,INTERETS EMPRUNT,,INTERETS<br />LIB:INTERET DEBITEUR NOVEMBRE 2024,0,1530.03,2024-11-30
401008,VIREMENT SEPA SAS BLANC SECURITE,,,0,18608.36,2025-08-11
602000,CB SAS LMBERT,REF213280,,0,9466.63,2025-08-29
445660,CB SAS LMBERT,REF213280,,0,1893.33,2025-08-29
627000,PRLV SEPA BOUYGUES TELECOM,REF832584,PRLV SEPA NBE:BOUYGUES TELECOM<br />LIB:ABONNEMENT INTERNET,0,100.00,2025-11-16
401008,PRLV SEPA SAS BLANC SECURITE,,PRLV SEPA CPY:FR85683230 RUM:FR85683230 NBE:SAS BLANC SECURITE<br />LIB:REGLEMENT FACTURE,0,1110.83,2025-12-25
704000,VIR RECU SA CHIMIE FRANCE,,,48495.13,0,2025-01-30
601100,CB SA GROUPE LEGRAND,REF398151,CB SA GROUPE LEGRAND<br />LIB:ACHAT MARCHANDISES,0,1215.15,2024-01-18
445660,CB SA GROUPE LEGRAND,REF398151,CB SA GROUPE LEGRAND<br />LIB:ACHAT MARCHANDISES,0,243.03,2024-01-18
621000,PRLVT SEPA EURL BERNARD,,PRLV SEPA NBE:EURL BERNARD<br />LIB:PERSONNEL INTERIMAIRE,0,5988.52,2025-11-09
445660,PRLVT SEPA EURL BERNARD,,PRLV SEPA NBE:EURL BERNARD<br />LIB:PERSONNEL INTERIMAIRE,0,1197.70,2025-11-09
408000,FACTURE NON PARVENUE SARL SIMON,,FACTURE NON PARVENUE NBE:SARL SIMON<br />LIB:AVOIR A RECEVOIR,0,1542.07,2025-09-23
411004,VIR RECU SA NOEL IMPRIMERIE,,VIR SEPA NPY:SA NOEL IMPRIMERIE IBE:FR8129201921818324290922311 BIC:SOGEFRPP PDO:FR RCN:FAC2024530<br />LIB:REGLEMENT FACTURE FAC2024530,41329.81,0,2024-11-17
645000,PRLV SEPA URSSAF,REF639682,PRLV SEPA NBE:URSSAF<br />LIB:COTISATIONS PATRONALES T1 2025,0,4640.00,2025-02-09
623000,PAIEMENT CB SAS MOREAU,,,0,1666.67,2025-04-28
445660,PAIEMENT CB SAS MOREAU,,,0,333.33,2025-04-28
164000,PRLV SEPA ECHEANCEEMPRUNT,,,0,5268.32,2025-12-27
661100,PRLV SEPA ECHEANCEEMPRUNT,,,0,1185.37,2025-12-27
616000,PRLV SEPA ECHEANCEEMPRUNT,,,0,131.71,2025-12-27
706000,VIR RECU EURL DESIGN STUDIO,REF784096,VIR SEPA NPY:EURL DESIGN STUDIO<br />LIB:PRESTATIONS SERVICES FAC2025467,18699.51,0,2025-01-27
411002,VIR RECU SA GARNIER TRANSPORTS,,,12502.95,0,2025-06-30
514000,REMISE CHEQUE,,,2039.57,0,2025-12-18
641100,VIREMENT SEPA SALAIRE MAI,REF178638,,0,1368.08,2024-05-29
471000,OPERATION ATTENTE,,,0,563.57,2025-01-07
706000,VIR RECU EURL DESIGN STUDIO,,VIR SEPA NPY:EURL DESIGN STUDIO<br />LIB:PRESTATIONS SERVICES FAC2025769,18629.90,0,2024-10-02
411003,VIR RECU SARL GIRARD BTP,,VIR SEPA NPY:SARL GIRARD BTP IBE:FR6565717087582511379734835 BIC:AGRIFRPP PDO:FR<br />LIB:REGLEMENT CLIENT FAC2024992,23910.79,0,2024-08-26
641000,VIR EPA SALAIRE DECEMBRE,,VIR SEPA<br />LIB:SALAIRE DECEMBRE 2025,0,4528.02,2025-12-25
512000,FRAIS BANCAIRES,,,0,118.03,2025-04-15
411001,VIR RECU SCI HENRY SECURITE,,,37300.00,0,2024-12-11
512000,VIR INTERNE,,,0,26215.77,2025-10-31
213100,VIR SEPA SARL MARTIN,REF709120,VIR SEPA NPY:SARL MARTIN<br />LIB:CONSTRUCTION,0,84000.00,2025-06-16
601100,PRLV SEPA SARL ANDRE,,,0,5716.30,2024-03-26
445660,PRLV SEPA SARL ANDRE,,,0,1143.26,2024-03-26
707000,VIREMENT RECU SAS TECHNOLOGY PLU,,,3806.06,0,2025-10-27
626100,PRLV SEPA SAS FAURE,,,0,26.56,2025-12-25
445660,PRLV SEPA SAS FAURE,,,0,5.31,2025-12-25
706000,VIREMENT RECU SA GROUPE LEGRAND,,VIR SEPA NPY:SA GROUPE LEGRAND<br />LIB:PRESTATIONS SERVICES FAC2025279,13549.83,0,2024-12-28
401002,PRLV SEPA SARL FOURNIER BTP,,,0,7450.00,2025-09-30
411002,VIR RECU SA GARNIER TRANSPORTS,REF395257,,21330.00,0,2025-12-15
401002,PRELEVEMENT SEPA SARL FOURNIER B,,,0,5065.26,2025-04-03
761000,VIR RECU INTERETS,REF601971,VIR SEPA<br />LIB:INTERET CREDITEUR T2 2024,1000.00,0,2024-04-30
401006,VIR SAS ROBIN SECURITE,,VIR SEPA REF:FR33307138 NPY:SAS ROBIN SECURITE<br />LIB:COMMANDE FOURNITURES LCC:BON COMMANDE 884503,0,8730.06,2024-12-28
627000,PRLV SEPA BOUYGUES TELECOM,,,0,89.04,2025-01-24
401003,VIREMENT SEPA SARL GIRARD SECURI,,,0,2000.00,2025-09-26
411009,VIREMENT RECU SCI RICHARD SECURI,,VIR SEPA NPY:SCI RICHARD SECURITE IBE:FR1195138816108707237727041 BIC:CCBPFRPP PDO:FR RCN:FAC2025432<br />LIB:REGLEMENT FACTURE FAC2025432,36865.27,0,2024-06-01
606100,PRLVT SEPA SARL SIMON,REF641187,,0,652.61,2024-12-29
445660,PRLVT SEPA SARL SIMON,REF641187,,0,130.52,2024-12-29
645000,PRLVT SEPA URSSAF,,,0,8546.70,2025-11-14
706000,VIR RECU EURL DESIGN STUDIO,,,11367.60,0,2024-08-07
512000,FRAIS BANCAIRES,,FRAIS BANCAIRES<br />LIB:FRAIS DE GESTION MARS,0,123.79,2025-03-25
411001,VIR RECU SCI HENRY SECURITE,,,23096.40,0,2025-06-29
401006,PRLV SEPA SAS ROBIN SECURITE,,,0,13759.83,2025-07-25
627000,PRLV SEPA BOUYGUES TELECOM,,,0,94.04,2024-09-19
601100,PRLV SEPA SAS MOREAU,,PRLV SEPA NBE:SAS MOREAU<br />LIB:COMMANDE FAC2024476,0,3201.67,2025-04-06
445660,PRLV SEPA SAS MOREAU,,PRLV SEPA NBE:SAS MOREAU<br />LIB:COMMANDE FAC2024476,0,640.34,2025-04-06
511500,ENCAISSEMENT CB,,,990.08,0,2025-12-17
627000,ENCAISSEMENT CB,,,0,9.90,2025-12-17
624000,CB MACIF,,,0,260.54,2025-10-31
445660,CB MACIF,,,0,52.11,2025-10-31
635000,PRLV SEPA DGFIP,,,0,2339.07,2024-10-25
401002,PRLV SEPA SARL FOURNIER BTP,REF359895,,0,1900.00,2025-02-25
621000,PRLV SEPA SAS DUPONT,,,0,3912.49,2024-09-30
445660,PRLV SEPA SAS DUPONT,,,0,782.50,2024-09-30
401001,PRLV SEPA EURL GAUTHIER LOGISTIQ,,,0,80.00,2024-04-16
601100,CB EDF,REF320989,,0,390.18,2024-10-23
445660,CB EDF,REF320989,,0,78.04,2024-10-23
401002,PRLV SEPA SARL FOURNIER BTP,REF577017,,0,1000.00,2025-10-09
645000,PRLV SEPA URSSAF,REF341584,,0,16444.43,2025-02-15
758000,VIR RECU SA INDUSTRIE NORD,,,1356.13,0,2025-05-03
408000,FACTURE NON PARVENUE SARL SIMON,,,0,4170.08,2024-03-28
512000,VIR INTERNE,,,0,22370.70,2024-08-30
641000,VIR SEPA SALAIRE DECEMBRE,REF693083,,0,4366.65,2025-12-27
419000,VIREMENT RECU SA AERO COMPOSANTS,,,14843.58,0,2025-10-31
401001,PRELEVEMENT SEPA EURL GAUTHIER L,,,0,4208.74,2024-04-17
401005,VIR SEPA SCI GUERIN IMPRIMERIE,REF320356,VIR SEPA REF:FR59978859 NPY:SCI GUERIN IMPRIMERIE<br />LIB:ACOMPTE FOURNISSEUR,0,18408.78,2024-09-23
411008,VIR RECU SCI PETIT ELECTRICITE,,,1652.45,0,2024-06-04
401001,VIR SEPA EURL GAUTHIER LOGISTIQU,,VIR SEPA REF:FR13793036 NPY:EURL GAUTHIER LOGISTIQUE<br />LIB:FACTURE FOURNISSEUR FAC2025491 LC2:ECHEANCE MAI,0,6000.00,2025-05-07
512000,VIREMENT RECU EURL MERCIER,,VIR SEPA NPY:EURL MERCIER<br />LIB:VIREMENT RECU,20500.36,0,2025-09-30
514000,REMISE CHEQUE,REF939670,REMISE CHQ N 486609<br />LIB:ENCAISSEMENT CHEQUE,8851.36,0,2025-03-31
707000,VIREMENT RECU SAS TECHNOLOGY PLU,,VIR SEPA NPY:SAS TECHNOLOGY PLUS<br />LIB:VENTE MARCHANDISES FAC2025602,21440.41,0,2024-04-30
701000,VIREMENT RECU SAS AGENCE MEDIA,,,16000.00,0,2024-05-29
601100,CB MAIF,,CB MAIF FACT:FAC2024951<br />LIB:ACHAT FOURNITURES,0,1528.57,2024-06-14
445660,CB MAIF,,CB MAIF FACT:FAC2024951<br />LIB:ACHAT FOURNITURES,0,305.72,2024-06-14
661000,AGIOS BANCAIRES,,,0,489.33,2025-12-30
411001,VIR RECU SCI HENRY SCURITE,,,28321.63,0,2024-07-22
411001,VIR RECU SCI HENRY SECURITE,,VIR SEPA NPY:SCI HENRY SECURITE IBE:DE79571492966369656769 BIC:DEUTDEFF PDO:DE<br />LIB:REGLEMENT CLIENT FAC2024886,15189.60,0,2024-02-22
637000,PRLV SEPA DGFIP,,,0,1270.81,2025-01-13
602000,CB SCI ROUX,,,0,1846.91,2024-12-27
445660,CB SCI ROUX,,,0,369.38,2024-12-27
411009,VIR RECU SCI RICHARD SECURITE,,,918.63,0,2025-10-25
611000,PRLV SEPA SARL BONNET,,,0,11188.78,2025-09-20
445660,PRLV SEPA SARL BONNET,,,0,2237.76,2025-09-20
401001,VIR SEPA EURL GAUTHIER LOGISTIQU,,VIR SEPA REF:FR99213392 NPY:EURL GAUTHIER LOGISTIQUE<br />LIB:COMMANDE FOURNITURES LCC:BON COMMANDE 281684,0,11372.95,2025-01-31
627000,PRLVT SEPA SFR,,,0,80.00,2024-06-30
627000,PRLVT SEPA SFR,,PRLV SEPA NBE:SFR<br />LIB:FORFAIT MOBILE,0,20.00,2025-05-31
645100,PRLV SEPA MUTUELLE,REF584133,,0,1530.91,2025-10-21
602000,CB SAS MOREAU,,CB SAS MOREAU<br />LIB:ACHAT MATIERES PREMIERES,0,12276.58,2024-01-22
445660,CB SAS MOREAU,,CB SAS MOREAU<br />LIB:ACHAT MATIERES PREMIERES,0,2455.32,2024-01-22
646000,PRELEVEMENT SEPA POLE EMPLOI,,PRLV SEPA NBE:POLE EMPLOI<br />LIB:COTISATIONS CHOMAGE T1,0,2800.00,2024-03-06
625100,CB MAIF,,,0,1516.91,2025-08-25
445660,CB MAIF,,,0,303.38,2025-08-25
514000,REMISE CHEQUE,REF949923,,583.57,0,2024-06-26
514000,REMISE CHEQUE,REF347075,,6000.00,0,2025-05-27
512000,VR RECU SAS FAURE,,VIR SEPA NPY:SAS FAURE<br />LIB:VIREMENT RECU,25300.00,0,2025-05-06
621000,PRLV SEPA SARL BONNET,,,0,7981.28,2025-05-27
445660,PRLV SEPA SARL BONNET,,,0,1596.26,2025-05-27
411002,VIR RECU SA GARNIER TRANSPORTS,,,18020.93,0,2025-04-26
708000,VIR RECU SARL TRANSPORT EXPRESS,,,2653.04,0,2025-10-03
641000,VIR SEPA SALAIRE NOVEMBRE,,,0,3359.35,2025-11-28
641000,VIR SEPA SALAIRE AVRIL,REF877462,VIR SEPA<br />LIB:SALAIRE AVRIL 2025,0,3594.93,2025-04-30
411001,VIREMENT RECU SCI HENRY SECURITE,,,28000.00,0,2025-02-23
416000,VIR RECU EURL ARTISAN BOIS,,VIR SEPA NPY:EURL ARTISAN BOIS<br />LIB:CREANCE DOUTEUSE,8504.53,0,2024-08-29
618000,PAIEMNT CB SAS MOREAU,,,0,211.82,2025-09-11
445660,PAIEMNT CB SAS MOREAU,,,0,42.36,2025-09-11
421000,VIREMENT SEPA SALAIRE JUILLET,,,0,4069.17,2024-07-26
419000,VIR RECU SAS DIGITAL SERVICES,,,10157.27,0,2024-04-26
606300,CB SAS MOREAU,,,0,416.67,2024-07-27
445660,CB SAS MOREAU,,,0,83.33,2024-07-27
411005,VIR RECU SCI ROUSSEL ELECTRICITE,,,10226.44,0,2025-02-27
601100,CARTE MAIF,,,0,2563.93,2024-10-28
445660,CARTE MAIF,,,0,512.79,2024-10-28
416000,VIREMENT RECU SAS ECO ENERGIE,,,6236.18,0,2024-08-29
624000,CB CABINET EXPERTISE COMPTABLE,,,0,383.95,2024-01-27
445660,CB CABINET EXPERTISE COMPTABLE,,,0,76.79,2024-01-27
706000,VIREMENT RECU SA INDUSTRIE NORD,,,2580.00,0,2024-11-30
512100,VIR INTERNE,REF964397,,0,39863.08,2024-07-29
401001,VIR SEPA EURL GAUTHIER LOGISTIQU,,,0,17050.00,2025-04-23
601100,CARTE MAIF,,,0,467.66,2024-01-31
445660,CARTE MAIF,,,0,93.53,2024-01-31
486000,CHARGE CONSTATEE AVANCE,,LIB:CHARGE CONSTATEE D AVANCE DECEMBRE 2025,0,4070.84,2025-12-28
512000,REMISE CHEQUE,,,7623.57,0,2025-05-28
707000,VIREMENT RECU SA CHIMIE FRANCE,,,7951.61,0,2025-07-05
635000,PRLVT SEPA DGFIP,,,0,3100.00,2024-04-20
401010,VIR SEPA SAS DAVID CONSEIL,,VIR SEPA REF:FR96899770 NPY:SAS DAVID CONSEIL<br />LIB:ACOMPTE FOURNISSEUR,0,821.91,2024-03-27
467000,VIR SEPA SAS UVAL,,,0,8865.72,2025-06-21
704000,VIR RECU SAS ECO ENERGIE,REF785937,,10315.78,0,2024-04-18
628000,CB MACIF,,,0,200.00,2025-08-02
512000,REMISE CHEQUE,,REMISE CHQ N 367386,19199.73,0,2024-10-28
411001,VIR RECU SCI HENRY SECURITE,REF574469,,44868.37,0,2024-10-23
213100,VIR SEPA SARL GAUTIER,,VIR SEPA NPY:SARL GAUTIER<br />LIB:CONSTRUCTION,0,147200.00,2025-08-08
211000,VIR SARL GAUTIER,,,0,186679.48,2024-11-25
411001,VIREMENT RECU SCI HENRY SECURITE,,,42492.77,0,2024-07-28
641000,VIR SALAIRE JUILLET,,,0,1800.00,2025-07-25
601100,PRLV SEPA EDF,,,0,2569.89,2024-08-28
445660,PRLV SEPA EDF,,,0,513.98,2024-08-28
401009,PRLV SEPA EURL MERCIER IMMOBILIE,,,0,3000.00,2025-11-26
641100,VIREMENT SEPA SALAIRE JANVIER,,,0,1300.00,2025-01-28
621000,PRLV SEPA SARL SIMON,,,0,7895.86,2025-07-29
445660,PRLV SEPA SARL SIMON,,,0,1579.17,2025-07-29
445710,VIR SEPA DGFIP TVA,,,0,1815.10,2024-10-20
708000,VIR RECU SARL MODE TEXTILE,,,1587.81,0,2025-11-28
512000,VIR INTERNE,,VIR INTERNE REF:FR12919231<br />LIB:VIREMENT DE COMPTE A COMPTE,0,8906.03,2024-12-21
401004,VIR SEPA SAS GARCIA INDUSTRIE,,,0,8122.74,2024-12-28
704000,VIR RECU SAS ECO ENERGIE,,,8525.48,0,2024-02-29
621000,PRELEVEMENT SEPA EURL BERNARD,,PRLV SEPA NBE:EURL BERNARD<br />LIB:PERSONNEL INTERIMAIRE,0,1366.67,2024-11-30
445660,PRELEVEMENT SEPA EURL BERNARD,,PRLV SEPA NBE:EURL BERNARD<br />LIB:PERSONNEL INTERIMAIRE,0,273.33,2024-11-30
512000,FRAIS BANCAIRES,,,0,73.33,2024-02-26
411001,VIREMENT RECU SCI HENRY SECURITE,,VIR SEPA NPY:SCI HENRY SECURITE IBE:DE79571492966369656769 BIC:DEUTDEFF PDO:DE<br />LIB:REGLEMENT CLIENT FAC2024366,7451.66,0,2024-10-23
613200,PRELEVEMENT SEPA EURL BERNARD,,,0,2899.83,2024-12-04
445660,PRELEVEMENT SEPA EURL BERNARD,,,0,579.97,2024-12-04
611000,PRLVT SEPA SAS MOREAU,,PRLV SEPA NBE:SAS MOREAU<br />LIB:SOUS-TRAITANCE,0,12337.35,2025-08-04
445660,PRLVT SEPA SAS MOREAU,,PRLV SEPA NBE:SAS MOREAU<br />LIB:SOUS-TRAITANCE,0,2467.47,2025-08-04
580000,VIR INTERNE,,VIR INTERNE<br />LIB:VIREMENT INTERNE,0,24252.16,2024-08-26
661000,AGIOS BANCAIRES,,,0,50.00,2025-11-05
411001,VIREMENT RECU SCI HENRY SECURITE,,,9500.00,0,2024-11-28
411001,VIR RECU SCI HENRY SECURITE,,VIR SEPA NPY:SCI HENRY SECURITE IBE:DE79571492966369656769 BIC:DEUTDEFF PDO:DE<br />LIB:REGLEMENT CLIENT FAC2024055,8038.52,0,2025-05-27
613200,PRLV SEPA EURL BERNARD,,,0,780.62,2024-12-04
445660,PRLV SEPA EURL BERNARD,,,0,156.12,2024-12-04
512000,REMISE CHEQUE,,,6895.06,0,2025-07-15
411002,VIR RECU SA GARNIER TRANSPORTS,,,33570.49,0,2025-12-30
401002,PRELEVEMENT SEPA SARL FOURNIER B,REF761548,,0,5634.42,2025-04-29
713000,VIR RECU SA BTP CONSTRUCTIONS,,,9300.00,0,2024-05-30
411006,VIR RECU SARL LEFEVRE CONSEIL,,,43000.00,0,2024-02-25
606100,CB SA FOURNIER,,,0,354.74,2024-11-01
445660,CB SA FOURNIER,,,0,70.95,2024-11-01
164000,PRLV SEPA ECHEANCE EMPRUNT,,PRLV SEPA<br />LIB:ECHEANCE EMPRUNT FR81070306,0,4800.00,2024-05-27
661100,PRLV SEPA ECHEANCE EMPRUNT,,PRLV SEPA<br />LIB:ECHEANCE EMPRUNT FR81070306,0,1080.00,2024-05-27
616000,PRLV SEPA ECHEANCE EMPRUNT,,PRLV SEPA<br />LIB:ECHEANCE EMPRUNT FR81070306,0,120.00,2024-05-27
602000,CB SAS MOREAU,,,0,5000.00,2024-06-20
445660,CB SAS MOREAU,,,0,1000.00,2024-06-20
635000,PRELEVEMENT SEPA DGFIP,,,0,1685.71,2025-09-14
681000,DOTATION AMORTISSEMENT,,,0,11697.25,2024-12-27
708000,VIR RECU SARL TRANSPORT EXPRESS,,,4682.49,0,2024-01-07
411001,VIREMENT RECU SCI HENRY SECURITE,,,1264.81,0,2025-12-22
618000,CB SARL MARTIN,,,0,166.62,2025-04-30
